gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Tpcn1,0,3,0.0,1.0822545523067488,0.0
Carnmt1,0,1,0.0,0.10961365678346813,0.0
Ctnnd2,1,1,0.5835866261398176,0.01886792452830191,0.5835866261398176
Sptlc2,0,1,0.0,0.49505840071877805,0.0
Xpo1,1,3,0.5592705167173251,1.7234606469575255,0.324504373050015
Dmwd,0,1,0.0,0.5238095238095238,0.0
Hspa5,0,1,0.0,0.4887690925426774,0.0
Khsrp,3,3,2.5708664248128903,2.9456217588776417,0.8727754733155071
Hmbox1,1,2,0.5516129032258066,0.6826712863286417,0.5516129032258066
Mtmr4,2,3,1.2650357878223355,1.3872562575788547,0.9118976980000597
Trio,0,3,0.0,1.3968175659122182,0.0
Oaz1,0,3,0.0,1.7988535482033443,0.0
Pdia4,0,3,0.0,0.9707848953034179,0.0
Nudt2,0,1,0.0,0.4061096136567835,0.0
Dnm2,0,1,0.0,0.15094339622641514,0.0
Bdh1,1,3,0.23404255319148934,2.0311784075971224,0.11522501042552974
Zfp41,0,2,0.0,1.1223149611178238,0.0
Fzd5,0,1,0.0,0.5444743935309974,0.0
Sp4,0,1,0.0,0.09164420485175201,0.0
Ranbp10,1,2,0.635483870967742,0.3197794094866313,0.635483870967742
Rtn4,1,1,0.19148936170212763,0.24528301886792453,0.19148936170212763
Leprot,2,3,1.8433669967643889,2.806156074926113,0.6569010944314368
Syt11,0,1,0.0,0.1917241379310345,0.0
N4bp2l2,0,1,0.0,0.1707097933513028,0.0
Cramp1l,2,3,0.2979998039023433,1.2399380847220915,0.24033442280235653
Csrp1,0,2,0.0,0.20945688880627078,0.0
Stat3,0,3,0.0,2.0051685579250815,0.0
Cyb5a,0,1,0.0,0.6028751123090745,0.0
Plat,0,2,0.0,0.8161737460110914,0.0
Peak1,0,1,0.0,0.4016172506738545,0.0
Lsm4,0,1,0.0,0.6567834681042228,0.0
Timm13,0,3,0.0,1.6818637463094583,0.0
Pafah2,0,1,0.0,0.1931716082659479,0.0
Pdzd2,1,4,0.33434650455927045,1.6395791588202202,0.20392214841267786
Zfp36l1,0,2,0.0,0.3082975493385383,0.0
Ints3,0,1,0.0,0.36567834681042233,0.0
Sap130,2,2,1.1147269340131385,0.9656064690026954,1.1147269340131385
Spryd7,0,1,0.0,0.38005390835579517,0.0
Spire1,0,1,0.0,0.5453728661275832,0.0
Gas7,0,1,0.0,0.24689655172413794,0.0
Nadk2,0,1,0.0,0.04941599281221926,0.0
Bclaf1,0,2,0.0,0.9644799702574589,0.0
Nudcd1,0,2,0.0,0.4865768194070081,0.0
Ttc3,1,3,0.4589665653495441,0.9883376335709009,0.4589665653495441
Acaa2,0,2,0.0,0.8729423428447503,0.0
Rbx1,0,1,0.0,0.2695417789757413,0.0
Sp2,2,3,1.4802921855083833,2.667146326215341,0.5550097386703585
Gsk3b,2,3,1.719423472889499,2.766793521607334,0.6214498694830763
Ccdc115,2,1,0.85246592803216,0.7020689655172414,0.85246592803216
Cdca3,2,3,1.5624865182861063,2.741001521798696,0.5700421929210655
Ing3,0,3,0.0,1.3082589257682744,0.0
Zfp687,1,2,0.18844984802431608,0.9238615732564985,0.18844984802431608
Zfp574,1,3,0.22796352583586627,1.818735856754344,0.1253417449209378
Polr2i,0,1,0.0,0.08625336927223724,0.0
Jun,0,1,0.0,0.0350404312668464,0.0
Lrig1,2,6,1.3999607804686733,3.481546960763601,0.4021088315757265
Rtkn2,0,1,0.0,0.07008086253369275,0.0
Stip1,3,3,2.4583357845540412,2.9541540638437844,0.8321623488232663
Rnft1,0,2,0.0,0.8485596554822321,0.0
Ctnnbip1,0,1,0.0,0.5094339622641509,0.0
Jkamp,2,3,0.9228747916462399,2.330550978156931,0.3959899612992275
Rassf2,2,3,0.7125208353760172,2.294674149887979,0.310510682055141
4930402H24Rik,0,3,0.0,1.2363567550119128,0.0
Prmt1,2,3,1.2925777036964408,2.8531587129607487,0.4530339296670675
Zswim6,1,3,0.6717325227963525,2.3951703640312214,0.28045292012789635
Rsrc2,0,1,0.0,0.3953279424977539,0.0
Slc38a1,0,3,0.0,1.4629218344109216,0.0
Mdc1,0,1,0.0,0.1886792452830189,0.0
Usp1,2,3,0.5171193254240611,1.7508896927195727,0.2953466044002147
Rap2a,2,3,1.158015491714874,2.623798995082289,0.4413506880234763
Peg3,2,3,1.507147759584273,2.926208900508872,0.5150513209505234
Setd5,0,2,0.0,0.5034222511385817,0.0
Nkain3,0,1,0.0,0.0786206896551724,0.0
Phtf2,1,3,0.20967741935483863,1.4539747472135294,0.14420980815290982
Papss1,0,1,0.0,0.13836477987421386,0.0
Dazap2,0,2,0.0,0.981366297983084,0.0
Nop16,1,0,0.07598784194528875,0.0,0.07598784194528875
Asph,0,1,0.0,0.35130278526504943,0.0
Smoc1,0,1,0.0,0.10758620689655171,0.0
Pja2,2,3,0.8790469653887636,2.0383891034607453,0.43124591075194196
Atp5g1,2,3,0.7316305520149035,2.1106868515409385,0.34663150124840436
Myh10,1,1,0.07096774193548383,0.3584905660377358,0.07096774193548383
Ak2,0,1,0.0,0.169811320754717,0.0
Sufu,0,1,0.0,0.21563342318059303,0.0
Ehbp1,2,3,0.8486028041964899,1.7555330968154956,0.4833875281165816
Syn2,0,1,0.0,0.2147349505840072,0.0
Klf13,0,1,0.0,0.21293800539083566,0.0
Phf12,0,3,0.0,1.9456705918143502,0.0
Spata2,0,1,0.0,0.5750224618149147,0.0
Kifc3,1,2,0.1945288753799392,0.8178037787506619,0.1945288753799392
Ska2,2,3,1.1629865673105206,2.6731498815534094,0.4350622370020984
Rpl27,0,2,0.0,0.4089425906992596,0.0
Elmo2,0,2,0.0,0.6310636056634756,0.0
Edem3,1,3,0.064516129032258,1.446552805002437,0.04459991284739122
Tmed1,0,1,0.0,0.03999999999999995,0.0
Sdc3,0,1,0.0,0.25655172413793104,0.0
Sf1,0,3,0.0,2.4565824565702727,0.0
Fam222b,2,3,0.708353760172566,1.965093768971987,0.36046817274431237
Gatad2b,0,1,0.0,0.6855345911949685,0.0
Fam160a2,0,1,0.0,0.46540880503144655,0.0
Slc39a10,0,1,0.0,0.422282120395328,0.0
Abhd4,0,1,0.0,0.15543575920934413,0.0
Ube2s,0,1,0.0,0.1437556154537286,0.0
Hip1,3,3,2.829633624211524,2.953642071241758,0.9580150729035022
Bhlhe40,0,1,0.0,0.5902964959568733,0.0
Ap2a1,3,3,2.652916952642416,2.984472261066122,0.8889065538490658
Cct3,0,1,0.0,0.1275831087151842,0.0
Cdc40,0,1,0.0,0.2309074573225517,0.0
Cdk4,0,3,0.0,1.0588241988195228,0.0
Ralgapa2,2,5,1.6342582606137857,2.918343301270655,0.5599952068360925
Prkra,1,2,0.5562310030395137,0.704287263376398,0.5562310030395137
Npas3,2,3,1.4129816648691047,2.672138894715209,0.5287830163557787
Hmgn1,0,1,0.0,0.0008984725965857838,0.0
Mdh1,0,1,0.0,0.5561545372866127,0.0
Peli1,1,3,0.4072948328267477,1.0698066652123663,0.3807181671894856
Cfdp1,0,1,0.0,0.053009883198562466,0.0
Atp5o,3,3,2.6294473314377225,2.95793845612215,0.8889459231294898
Snrpd2,0,1,0.0,0.09883198562443847,0.0
Tgfbr2,0,1,0.0,0.028965517241379243,0.0
Etv5,1,5,0.12580645161290321,2.284870707547647,0.055060643561723174
Ralb,0,1,0.0,0.29559748427672955,0.0
Fryl,0,2,0.0,1.1623471822040463,0.0
Myo10,0,3,0.0,1.4661498900145613,0.0
Rbm39,0,2,0.0,0.6754159308485919,0.0
Gpbp1,0,3,0.0,1.0114659175556762,0.0
Rsbn1,0,1,0.0,0.24887690925426778,0.0
Egfros,0,1,0.0,0.08535489667565145,0.0
Megf8,0,1,0.0,0.6846361185983827,0.0
Nup214,0,2,0.0,0.586780679740992,0.0
Slc7a11,2,3,0.5966859496029022,2.303119993327777,0.2590772305965487
Kmt2e,0,1,0.0,0.22792607802874748,0.0
Arhgap35,0,3,0.0,1.133643983589436,0.0
Pcnx3,0,1,0.0,0.5615453728661276,0.0
Arhgap19,0,1,0.0,0.42318059299191374,0.0
Ngdn,0,3,0.0,2.364497241187185,0.0
Fam214b,0,5,0.0,2.9586403398864003,0.0
1110004F10Rik,1,1,0.1519756838905775,0.024827586206896547,0.1519756838905775
Ndufb5,0,1,0.0,0.2776280323450135,0.0
Scaf1,1,5,0.2806451612903226,3.6663860744954215,0.07654544709368769
C2cd3,2,3,1.1539366604569077,2.2524574653733698,0.5123011991108254
Ttyh3,0,1,0.0,0.005390835579514831,0.0
Actl6a,0,1,0.0,0.4384546271338724,0.0
Mlc1,0,2,0.0,0.5156365213619605,0.0
Zfand3,0,3,0.0,2.1378707249152757,0.0
Hdac4,0,2,0.0,0.5535790388372621,0.0
Camsap1,0,3,0.0,0.9214511550713571,0.0
Zc3h4,0,1,0.0,0.6801437556154538,0.0
Mxd4,2,3,0.7051377586037846,0.9556898329838496,0.7051377586037846
Ap3d1,0,1,0.0,0.5417789757412399,0.0
Abhd17b,1,1,0.1387096774193548,0.123989218328841,0.1387096774193548
Sesn1,0,1,0.0,0.2794249775381851,0.0
Rps19,2,3,0.09118541033434648,2.393733092883923,0.038093390865264795
Gpt2,2,3,1.2247083047357583,2.469141471040688,0.4960057247021861
Klf7,0,3,0.0,0.6548841518734867,0.0
Pou3f2,1,3,0.4437689969604863,1.7005456832568238,0.2609568218776669
Dlg4,0,1,0.0,0.2560646900269542,0.0
Irf2bp2,0,3,0.0,1.9645289507872021,0.0
Ptma,0,3,0.0,1.755465837651861,0.0
Npc2,0,2,0.0,0.4555094959258915,0.0
Anp32e,2,3,1.0432591430532405,2.1780118900185057,0.4789960733613701
Pcdh9,0,1,0.0,0.24618149146451032,0.0
Fam168a,0,1,0.0,0.263448275862069,0.0
Lims1,1,3,0.41641337386018235,2.076000592662374,0.2005844195478536
Myh9,1,2,0.20060790273556225,0.9572275386463136,0.20060790273556225
Kif22,0,1,0.0,0.5345911949685536,0.0
Arl8a,1,2,0.10030395136778117,1.4418308177945542,0.06956707411845141
Eif4a1,0,2,0.0,1.0598444712953496,0.0
Hnrnpc,2,3,1.3323463084616138,2.87950017109977,0.46270054846107184
Tnrc6b,2,3,0.699970585351505,1.7891500645178775,0.3912307856301177
Rab11b,0,2,0.0,1.0121188462372586,0.0
Ywhag,0,1,0.0,0.15633423180592992,0.0
Rasa3,1,0,0.06990881458966569,0.0,0.06990881458966569
Ep400,0,2,0.0,1.0774867552746537,0.0
Srrm2,0,1,0.0,0.1491464510332435,0.0
Cpe,0,1,0.0,0.02605570530098831,0.0
Add3,2,3,1.7047847828218454,2.7202487807829288,0.6267017909778027
Ncald,0,2,0.0,1.057124268054652,0.0
Morf4l2,0,2,0.0,1.0858642376924745,0.0
Hnrnpa1,0,3,0.0,2.355537618760703,0.0
Eef1a1,0,1,0.0,0.3647798742138365,0.0
Tcp1,0,2,0.0,0.858632462744369,0.0
Zbtb20,3,3,2.9969604863221884,2.9977222170585867,0.9997458968239072
Srgap2,3,3,1.9544497826584308,2.8979468294821413,0.6744256874470288
Tmem229a,1,2,0.03951367781155015,1.158750813272609,0.03410023739267411
Egfr,0,1,0.0,0.08535489667565145,0.0
